marker_location
35.51344768542793 24.020956412673808
35.51252859662824 24.02008551875157
35.51374030789602 24.020196912157996
35.51229752034498 24.0204979925702
35.51221295608751 24.020229434534865
35.51385742342993 24.017895236275205
35.513634865913005 24.016978772342405
35.512452003563546 24.017718019482754
35.513593150129424 24.01345814930613
35.51337680647882 24.020288833115536
35.51394492326411 24.020857815592322
35.51336445606709 24.015820423894052
35.51318537491374 24.013893469894242
35.51164155530806 24.01629078274015
35.511054896073574 24.019947443576903
35.51047440796845 24.021252310062017
35.51143310470925 24.016154141227663
35.5109437391032 24.017110117528855
35.51197502285453 24.01807359453026
35.51216028200421 24.017436334156262
